,SP500,VIX,RV_30D,IV_VAR,RV_30D_VAR,VRP,WTI_Crude_Oil,Natural_Gas,Copper,Gold,Silver,USD_JPY,USD_CHF,Japan_Policy_Rate,Japan_10Y_JGB,Industrial_Production,Unemployment_Rate,Consumer_Sentiment,Building_Permits,Retail_Sales,IG_OAS_Spread,NFCI,CPI,Core_CPI,CPI_YoY,Core_CPI_YoY,Core_minus_Headline_Inflation,Expected_Inflation_5Y,Expected_Inflation_10Y,Fed_Total_Assets,Treasury_General_Account,Bank_Reserves,US_10Y_Treasury,US_2Y_Treasury,US_3M_Treasury,US_10Y_Real_Yield,credit_card_debt,foodbanks_near_me,help_with_mortgage,resume_template,sell_jewelry,Sector_Rotation,BBB_AAA_Credit_Spread,High_Yield_Spread,Short_Term_Credit_Spread,Long_Term_Credit_Spread,Credit_Spread_Term_Struct,Spread_10Y_2Y,Spread_10Y_3M
2020-04-03,2488.64990234375,46.79999923706055,0.827896914782285,0.21902399285888677,0.6854133015060261,-0.46638930864713934,28.34000015258789,1.621000051498413,2.2100000381469727,1633.699951171875,14.435999870300293,108.53,0.9777,-0.036,-0.04,84.5619,14.8,71.8,1076.0,401028.0,3.08,0.31003,256.389,265.746,0.3290966863368272,1.4309324152566472,1.10183572891982,0.78,1.08,5811607.0,429267.0,2533908.0,0.62,0.23,0.1,-0.46,55.0,77.0,63.0,31.0,40.0,-0.023445626665918356,1.6999999999999997,8.77,1.94,3.4699999999999998,-1.5299999999999998,0.39,0.52
2020-04-10,2789.820068359375,41.66999816894531,0.851278042623366,0.17363887473999054,0.7246743058526695,-0.5510354311126789,22.760000228881836,1.7330000400543213,2.2774999141693115,1736.199951171875,15.994999885559082,108.39,0.9648,-0.036,-0.04,84.5619,14.8,71.8,1076.0,401028.0,2.61,0.29633,256.389,265.746,0.3290966863368272,1.4309324152566472,1.10183572891982,0.9,1.23,6083141.0,698578.0,2760451.0,0.73,0.23,0.25,-0.5,55.0,77.0,63.0,31.0,40.0,0.041949575336919676,1.6999999999999997,7.3,0.99,3.4699999999999998,-2.4799999999999995,0.5,0.48
2020-04-17,2874.56005859375,38.150001525878906,0.8331691871880226,0.1455422616424563,0.6941708944795502,-0.5486286328370938,18.270000457763672,1.753000020980835,2.3534998893737793,1689.199951171875,15.237000465393066,107.52,0.9662,-0.036,-0.04,84.5619,14.8,71.8,1076.0,401028.0,2.34,0.24066,256.389,265.746,0.3290966863368272,1.4309324152566472,1.10183572891982,0.67,1.01,6367887.0,889815.0,2919041.0,0.65,0.2,0.12,-0.36,55.0,77.0,63.0,31.0,40.0,-0.025843631049002152,1.6999999999999997,6.6499999999999995,1.0,3.4699999999999998,-2.4699999999999998,0.45,0.53
2020-04-24,2836.739990234375,35.93000030517578,0.7221234862040017,0.12909649219299316,0.521462329327421,-0.39236583713442785,16.940000534057617,1.746000051498413,2.3480000495910645,1723.5,15.253999710083008,107.44,0.975,-0.036,-0.04,84.5619,14.8,71.8,1076.0,401028.0,2.36,0.16187,256.389,265.746,0.3290966863368272,1.4309324152566472,1.10183572891982,0.72,1.11,6573136.0,901331.0,3103504.0,0.6,0.22,0.12,-0.51,55.0,77.0,63.0,31.0,40.0,0.014770963605614584,1.6999999999999997,7.369999999999999,0.71,3.4699999999999998,-2.76,0.38,0.48
2020-05-01,2830.7099609375,37.189998626708984,0.5202020425353591,0.13830959978546162,0.27061016505795954,-0.13230056527249792,19.780000686645508,1.8899999856948853,2.31850004196167,1694.5,14.86299991607666,106.76,0.9599,-0.047,0.0,85.9604,13.2,72.3,1250.0,478449.0,2.18,0.06449,256.394,265.412,0.11792637021070806,1.2184564692601985,1.1005300990494904,0.68,1.06,6655929.0,997507.0,3159142.0,0.64,0.2,0.12,-0.42,51.0,100.0,40.0,23.0,33.0,0.042481465337655365,1.4500000000000002,7.03,0.09,3.2800000000000002,-3.1900000000000004,0.44,0.52
2020-05-08,2929.800048828125,27.979999542236328,0.38983555132189085,0.07828803743835451,0.1519717570744426,-0.0736837196360881,24.739999771118164,1.8229999542236328,2.4084999561309814,1709.9000244140625,15.739999771118164,106.5,0.9699,-0.047,0.0,85.9604,13.2,72.3,1250.0,478449.0,2.22,-0.03503,256.394,265.412,0.11792637021070806,1.2184564692601985,1.1005300990494904,0.74,1.12,6721420.0,1127490.0,3158938.0,0.69,0.16,0.12,-0.43,51.0,100.0,40.0,23.0,33.0,0.030591248528045144,1.4500000000000002,6.85,0.35,3.2800000000000002,-2.93,0.5299999999999999,0.57
2020-05-15,2863.699951171875,31.889999389648438,0.33831865375689496,0.10169720610717778,0.11445951147987778,-0.012762305372699997,29.43000030517578,1.6460000276565552,2.3334999084472656,1753.4000244140625,17.04599952697754,107.27,0.9726,-0.047,0.0,85.9604,13.2,72.3,1250.0,478449.0,2.2,-0.12536,256.394,265.412,0.11792637021070806,1.2184564692601985,1.1005300990494904,0.75,1.09,6934227.0,1177494.0,3156929.0,0.64,0.16,0.12,-0.45,51.0,100.0,40.0,23.0,33.0,-0.03302068610318158,1.4500000000000002,7.11,0.06,3.2800000000000002,-3.22,0.48,0.52
2020-05-22,2955.449951171875,28.15999984741211,0.27671460295922923,0.079298559140625,0.07657097149088388,0.0027275876497411256,33.25,1.7309999465942383,2.4089999198913574,1734.5999755859375,17.663999557495117,107.5,0.9722,-0.047,0.0,85.9604,13.2,72.3,1250.0,478449.0,1.97,-0.20514,256.394,265.412,0.11792637021070806,1.2184564692601985,1.1005300990494904,0.8,1.12,7037258.0,1194410.0,3273303.0,0.66,0.17,0.12,-0.46,51.0,100.0,40.0,23.0,33.0,0.04195724049281384,1.4500000000000002,6.39,0.12,3.2800000000000002,-3.16,0.49,0.54
2020-05-29,3044.31005859375,27.510000228881836,0.2560000555108432,0.07568001125930787,0.0655360284215548,0.010143982837753071,35.4900016784668,1.8489999771118164,2.426500082015991,1736.9000244140625,18.440000534057617,107.77,0.9618,-0.047,0.0,85.9604,13.2,72.3,1250.0,478449.0,1.85,-0.26864,256.394,265.412,0.11792637021070806,1.2184564692601985,1.1005300990494904,0.83,1.15,7097316.0,1310491.0,3268144.0,0.65,0.16,0.14,-0.5,51.0,100.0,40.0,23.0,33.0,-0.003446382641466572,1.4500000000000002,6.04,0.07999999999999999,3.2800000000000002,-3.2,0.49,0.51
2020-06-05,3193.929931640625,24.520000457763672,0.22113493908393225,0.06012304224487307,0.04890066128365443,0.011222380961218636,39.54999923706055,1.781999945640564,2.556999921798706,1676.199951171875,17.44300079345703,109.68,0.9622,-0.048,0.03,91.5934,11.0,78.1,1334.0,518038.0,1.6,-0.31526,257.797,265.849,0.6457330475554857,1.1836841884912408,0.5379511409357551,0.95,1.27,7165217.0,1434823.0,3237461.0,0.91,0.22,0.15,-0.36,55.0,54.0,32.0,28.0,46.0,0.0720666509683047,1.2000000000000002,4.77,0.04000000000000001,2.91,-2.87,0.6900000000000001,0.76
2020-06-12,3041.31005859375,36.09000015258789,0.28020781775730635,0.1302488111013794,0.07851642113231182,0.05173238996906758,36.2599983215332,1.7309999465942383,2.6015000343322754,1729.300048828125,17.461999893188477,107.36,0.9515,-0.048,0.03,91.5934,11.0,78.1,1334.0,518038.0,1.69,-0.3452,257.797,265.849,0.6457330475554857,1.1836841884912408,0.5379511409357551,0.95,1.21,7168936.0,1506558.0,3182228.0,0.71,0.19,0.16,-0.5,55.0,54.0,32.0,28.0,46.0,-0.029032066830179122,1.2000000000000002,5.550000000000001,-0.04000000000000001,2.91,-2.95,0.52,0.5499999999999999
2020-06-19,3097.739990234375,35.119998931884766,0.2685761980712615,0.12334143249755872,0.07213317417041348,0.051208258327145234,39.75,1.6690000295639038,2.615000009536743,1745.9000244140625,17.832000732421875,106.89,0.9519,-0.048,0.03,91.5934,11.0,78.1,1334.0,518038.0,1.57,-0.36781,257.797,265.849,0.6457330475554857,1.1836841884912408,0.5379511409357551,1.06,1.3,7094690.0,1560850.0,3078491.0,0.7,0.19,0.15,-0.6,55.0,54.0,32.0,28.0,46.0,-0.000537500511021527,1.2000000000000002,5.289999999999999,0.020000000000000018,2.91,-2.89,0.51,0.5499999999999999
2020-06-26,3009.050048828125,34.72999954223633,0.27490985653425454,0.12061728682037355,0.07557542921968441,0.04504185760068914,38.4900016784668,1.4950000047683716,2.671999931335449,1772.5,18.023000717163086,107.19,0.948,-0.048,0.03,91.5934,11.0,78.1,1334.0,518038.0,1.62,-0.38597,257.797,265.849,0.6457330475554857,1.1836841884912408,0.5379511409357551,1.11,1.32,7082302.0,1623942.0,2918756.0,0.64,0.17,0.14,-0.68,55.0,54.0,32.0,28.0,46.0,-0.00440436474003196,1.2000000000000002,5.68,0.01999999999999999,2.91,-2.89,0.47,0.5
2020-07-03,3130.010009765625,27.68000030517578,0.26090066968064773,0.07661824168945315,0.06806915943981046,0.008549082249642695,40.650001525878906,1.7339999675750732,2.7335000038146973,1784.0,18.243999481201172,107.55,0.9455,-0.028,0.01,95.0256,10.2,72.5,1546.0,526304.0,1.54,-0.40305,259.101,267.389,0.9860818253037085,1.560695837131587,0.5746140118278786,1.21,1.41,7009040.0,1657620.0,2884819.0,0.68,0.16,0.14,-0.73,48.0,39.0,27.0,31.0,54.0,-0.004163878550730672,1.17,5.55,-0.010000000000000009,2.69,-2.7,0.52,0.54
2020-07-10,3185.0400390625,27.290000915527344,0.2631841751583691,0.07447441499694833,0.06926591005379111,0.005208504943157222,40.54999923706055,1.8049999475479126,2.88700008392334,1798.199951171875,18.982999801635742,106.77,0.9395,-0.028,0.01,95.0256,10.2,72.5,1546.0,526304.0,1.52,-0.42153,259.101,267.389,0.9860818253037085,1.560695837131587,0.5746140118278786,1.25,1.41,6920716.0,1653098.0,2813967.0,0.65,0.16,0.13,-0.76,48.0,39.0,27.0,31.0,54.0,-0.00012288302041674193,1.17,5.52,0.03,2.69,-2.66,0.49,0.52
2020-07-17,3224.72998046875,25.68000030517578,0.26498683380066707,0.06594624156738282,0.07021802208770235,-0.004271780520319526,40.59000015258789,1.718000054359436,2.887500047683716,1808.300048828125,19.684999465942383,107.06,0.9388,-0.028,0.01,95.0256,10.2,72.5,1546.0,526304.0,1.46,-0.4403,259.101,267.389,0.9860818253037085,1.560695837131587,0.5746140118278786,1.35,1.46,6958604.0,1655320.0,2777603.0,0.64,0.14,0.11,-0.82,48.0,39.0,27.0,31.0,54.0,-0.011771608486333667,1.17,5.12,0.039999999999999994,2.69,-2.65,0.5,0.53
2020-07-24,3215.6298828125,25.84000015258789,0.17857747497320506,0.06677056078857421,0.031889914567805676,0.03488064622076854,41.290000915527344,1.8079999685287476,2.881999969482422,1897.300048828125,22.808000564575195,105.79,0.9222,-0.028,0.01,95.0256,10.2,72.5,1546.0,526304.0,1.39,-0.45931,259.101,267.389,0.9860818253037085,1.560695837131587,0.5746140118278786,1.35,1.51,6964755.0,1804944.0,2631780.0,0.59,0.14,0.11,-0.92,48.0,39.0,27.0,31.0,54.0,0.00510786146829519,1.17,4.67,0.030000000000000013,2.69,-2.66,0.44999999999999996,0.48
2020-07-31,3271.1201171875,24.459999084472656,0.17355338436920348,0.05982915552124032,0.030120777226004484,0.029708378295235833,40.27000045776367,1.7990000247955322,2.8589999675750732,1962.800048828125,24.18899917602539,105.78,0.9113,-0.028,0.01,95.0256,10.2,72.5,1546.0,526304.0,1.41,-0.47678,259.101,267.389,0.9860818253037085,1.560695837131587,0.5746140118278786,1.4,1.55,6949032.0,1816687.0,2615272.0,0.55,0.11,0.09,-1.0,50.0,43.0,33.0,31.0,57.0,-0.009218624074093537,1.17,4.54,0.03,2.69,-2.66,0.44000000000000006,0.4600000000000001
2020-08-07,3351.280029296875,22.209999084472656,0.14927114963976765,0.049328405933227626,0.022281876114777905,0.02704652981844972,41.220001220703125,2.23799991607666,2.7904999256134033,2010.0999755859375,27.533000946044922,105.92,0.914,-0.035,0.045,95.9549,8.4,74.1,1533.0,530735.0,1.35,-0.49049,259.918,268.422,1.3096453823307153,1.7223933878284248,0.4127480054977095,1.5,1.61,6945237.0,1745228.0,2713287.0,0.57,0.13,0.1,-1.04,50.0,43.0,33.0,31.0,57.0,0.020507250353947626,1.02,4.409999999999999,0.03,2.62,-2.5900000000000003,0.43999999999999995,0.47
2020-08-14,3372.85009765625,22.049999237060547,0.12451550967301854,0.04862024663543707,0.015504112149131574,0.033116134486305494,42.0099983215332,2.3559999465942383,2.8559999465942383,1937.0,26.065000534057617,106.49,0.9091,-0.035,0.045,95.9549,8.4,74.1,1533.0,530735.0,1.35,-0.50075,259.918,268.422,1.3096453823307153,1.7223933878284248,0.4127480054977095,1.53,1.65,6957277.0,1669733.0,2788961.0,0.71,0.14,0.1,-0.94,50.0,43.0,33.0,31.0,57.0,0.019871855430912227,1.02,4.609999999999999,0.01999999999999999,2.62,-2.6,0.57,0.61
2020-08-21,3397.159912109375,22.540000915527344,0.10700901570794914,0.05080516412719735,0.011450929442784107,0.03935423468441324,42.34000015258789,2.447999954223633,2.9135000705718994,1934.5999755859375,26.707000732421875,105.88,0.9131,-0.035,0.045,95.9549,8.4,74.1,1533.0,530735.0,1.38,-0.50689,259.918,268.422,1.3096453823307153,1.7223933878284248,0.4127480054977095,1.52,1.64,7010637.0,1643505.0,2827685.0,0.64,0.16,0.1,-1.0,50.0,43.0,33.0,31.0,57.0,-0.006511658491963335,1.02,4.6,0.01999999999999999,2.62,-2.6,0.48,0.54
2020-08-28,3508.010009765625,22.959999084472656,0.09848475776219162,0.05271615579589853,0.009699247511477563,0.043016908284420965,42.970001220703125,2.6570000648498535,2.994999885559082,1964.5999755859375,27.610000610351562,105.3,0.9041,-0.035,0.045,95.9549,8.4,74.1,1533.0,530735.0,1.37,-0.5089,259.918,268.422,1.3096453823307153,1.7223933878284248,0.4127480054977095,1.68,1.77,6990418.0,1622690.0,2815794.0,0.74,0.14,0.1,-1.03,50.0,43.0,33.0,31.0,57.0,0.022345422148903595,1.02,4.35,0.03,2.62,-2.5900000000000003,0.6,0.64
2020-09-04,3426.9599609375,30.75,0.14910107371304893,0.09455625,0.02223113018238405,0.07232511981761594,39.77000045776367,2.5880000591278076,3.0464999675750732,1923.9000244140625,26.576000213623047,106.34,0.9147,-0.054,0.015,95.9669,7.8,80.4,1636.0,541302.0,1.35,-0.50676,260.28,268.933,1.3713248610564666,1.7190644053436621,0.34773954428719556,1.57,1.7,7017492.0,1639159.0,2851916.0,0.72,0.14,0.11,-0.98,45.0,45.0,26.0,35.0,61.0,-0.01268535216153081,1.0499999999999998,4.45,0.0,2.6799999999999997,-2.6799999999999997,0.58,0.61
2020-09-11,3340.969970703125,26.8700008392334,0.18427631123387334,0.07219969451004035,0.033957758881963354,0.038241935628077,37.33000183105469,2.2690000534057617,3.0339999198913574,1937.800048828125,26.73900032043457,106.17,0.9092,-0.054,0.015,95.9669,7.8,80.4,1636.0,541302.0,1.37,-0.5024,260.28,268.933,1.3713248610564666,1.7190644053436621,0.34773954428719556,1.53,1.65,7010614.0,1611083.0,2857463.0,0.67,0.13,0.11,-0.98,45.0,45.0,26.0,35.0,61.0,-0.011982978230955435,1.0499999999999998,4.53,0.0,2.6799999999999997,-2.6799999999999997,0.54,0.56
2020-09-18,3319.469970703125,25.829999923706055,0.18955077003220766,0.06671888960586547,0.03592949441980287,0.0307893951860626,41.11000061035156,2.0480000972747803,3.1135001182556152,1952.0999755859375,27.027999877929688,104.44,0.9096,-0.054,0.015,95.9669,7.8,80.4,1636.0,541302.0,1.35,-0.49855,260.28,268.933,1.3713248610564666,1.7190644053436621,0.34773954428719556,1.58,1.67,7064475.0,1614855.0,2885412.0,0.7,0.14,0.1,-0.97,45.0,45.0,26.0,35.0,61.0,0.008944798719752473,1.0499999999999998,4.48,0.01999999999999999,2.6799999999999997,-2.6599999999999997,0.5599999999999999,0.6
2020-09-25,3298.4599609375,26.3799991607666,0.20703399701719363,0.06959043557220468,0.042863075920915344,0.026727359651289334,40.25,2.1389999389648438,2.9730000495910645,1857.699951171875,23.017000198364258,105.59,0.9291,-0.054,0.015,95.9669,7.8,80.4,1636.0,541302.0,1.46,-0.49288,260.28,268.933,1.3713248610564666,1.7190644053436621,0.34773954428719556,1.43,1.58,7093161.0,1680688.0,2830499.0,0.66,0.12,0.1,-0.92,45.0,45.0,26.0,35.0,61.0,-0.026350406497290518,1.0499999999999998,4.96,0.04999999999999999,2.6799999999999997,-2.63,0.54,0.56
2020-10-02,3348.419921875,27.6299991607666,0.2160197686783211,0.0763416853623963,0.046664540459835355,0.029677144902560945,37.04999923706055,2.437999963760376,2.9784998893737793,1900.199951171875,23.97100067138672,105.36,0.9204,-0.02,0.04,96.7394,6.9,81.8,1613.0,539114.0,1.43,-0.48975,260.388,269.306,1.1820661677274913,1.6364116692455521,0.45434550151806086,1.48,1.64,7056129.0,1679152.0,2839316.0,0.7,0.13,0.09,-0.94,47.0,43.0,29.0,38.0,53.0,-0.008382450008269428,1.0899999999999999,4.59,0.020000000000000004,2.65,-2.63,0.57,0.61
2020-10-09,3477.139892578125,25.0,0.23017304546031833,0.0625,0.05297963085647777,0.00952036914352223,40.599998474121094,2.740999937057495,3.0794999599456787,1919.5,25.069000244140625,105.72,0.9103,-0.02,0.04,96.7394,6.9,81.8,1613.0,539114.0,1.35,-0.4899,260.388,269.306,1.1820661677274913,1.6364116692455521,0.45434550151806086,1.56,1.73,7074649.0,1697074.0,2840860.0,0.79,0.16,0.1,-0.94,47.0,43.0,29.0,38.0,53.0,0.005750267716596813,1.0899999999999999,4.13,0.0,2.65,-2.65,0.63,0.6900000000000001
2020-10-16,3483.81005859375,27.40999984741211,0.2048512547833051,0.07513080916351318,0.04196403658629458,0.0331667725772186,40.880001068115234,2.7730000019073486,3.065000057220459,1900.800048828125,24.368999481201172,105.41,0.9153,-0.02,0.04,96.7394,6.9,81.8,1613.0,539114.0,1.33,-0.49241,260.388,269.306,1.1820661677274913,1.6364116692455521,0.45434550151806086,1.53,1.71,7151426.0,1680998.0,2861929.0,0.76,0.14,0.11,-0.95,47.0,43.0,29.0,38.0,53.0,-0.006473353275874431,1.0899999999999999,4.15,-0.009999999999999995,2.65,-2.6599999999999997,0.62,0.65
2020-10-23,3465.389892578125,27.549999237060547,0.17568953113044822,0.07590024579620366,0.030866811348836735,0.04503343444736693,39.849998474121094,2.9709999561309814,3.125499963760376,1902.0,24.62700080871582,104.78,0.9055,-0.02,0.04,96.7394,6.9,81.8,1613.0,539114.0,1.3,-0.49831,260.388,269.306,1.1820661677274913,1.6364116692455521,0.45434550151806086,1.66,1.75,7177265.0,1724792.0,2860480.0,0.85,0.18,0.1,-0.9,47.0,43.0,29.0,38.0,53.0,-0.0019339462792673514,1.0899999999999999,4.08,0.03,2.65,-2.62,0.6699999999999999,0.75
2020-10-30,3269.9599609375,38.02000045776367,0.21101980636275638,0.14455204348083497,0.0445293586773752,0.10002268480345977,35.790000915527344,3.3540000915527344,3.0434999465942383,1877.4000244140625,23.617000579833984,104.54,0.9165,-0.02,0.04,96.7394,6.9,81.8,1613.0,539114.0,1.33,-0.50683,260.388,269.306,1.1820661677274913,1.6364116692455521,0.45434550151806086,1.59,1.7,7146306.0,1680933.0,2880781.0,0.88,0.14,0.09,-0.82,47.0,43.0,29.0,38.0,53.0,-0.011312259757901323,1.0899999999999999,4.46,0.020000000000000004,2.65,-2.63,0.74,0.79
2020-11-06,3509.43994140625,24.860000610351562,0.21319600408220868,0.061801963034668006,0.04545253615662114,0.016349426878046865,37.13999938964844,2.888000011444092,3.1489999294281006,1950.300048828125,25.645999908447266,103.32,0.8986,-0.032,0.03,97.0816,6.7,76.9,1703.0,533941.0,1.25,-0.52041,260.229,269.981,1.1745357842679605,1.6693780408814973,0.49484225661353687,1.54,1.65,7157479.0,1621346.0,2966737.0,0.83,0.16,0.1,-0.82,48.0,53.0,29.0,32.0,54.0,0.008925724553428369,1.0,3.8,0.03,2.4299999999999997,-2.4,0.6699999999999999,0.73
2020-11-13,3585.14990234375,23.100000381469727,0.21288045438790157,0.05336100176239015,0.04531808786039944,0.00804291390199071,40.130001068115234,2.994999885559082,3.17549991607666,1885.699951171875,24.759000778198242,104.61,0.9133,-0.032,0.03,97.0816,6.7,76.9,1703.0,533941.0,1.21,-0.53708,260.229,269.981,1.1745357842679605,1.6693780408814973,0.49484225661353687,1.64,1.72,7175417.0,1600837.0,2976170.0,0.89,0.17,0.09,-0.83,48.0,53.0,29.0,32.0,54.0,0.02220109837570283,1.0,3.76,0.05000000000000002,2.4299999999999997,-2.38,0.72,0.8
2020-11-20,3557.5400390625,23.700000762939453,0.2032640216502772,0.05616900361633306,0.04131626249744436,0.0148527411188887,42.150001525878906,2.6500000953674316,3.2934999465942383,1872.5999755859375,24.347999572753906,103.81,0.9118,-0.032,0.03,97.0816,6.7,76.9,1703.0,533941.0,1.16,-0.55319,260.229,269.981,1.1745357842679605,1.6693780408814973,0.49484225661353687,1.61,1.69,7243080.0,1556892.0,3043822.0,0.83,0.16,0.07,-0.86,48.0,53.0,29.0,32.0,54.0,0.04071106514030087,1.0,3.62,0.039999999999999994,2.4299999999999997,-2.3899999999999997,0.6699999999999999,0.76
2020-11-27,3638.35009765625,20.84000015258789,0.2011033836427603,0.043430560635986326,0.040442570912567234,0.002987989723419092,45.529998779296875,2.8429999351501465,3.3994998931884766,1781.9000244140625,22.55299949645996,104.39,0.909,-0.032,0.03,97.0816,6.7,76.9,1703.0,533941.0,1.13,-0.56772,260.229,269.981,1.1745357842679605,1.6693780408814973,0.49484225661353687,1.67,1.75,7216480.0,1517215.0,3083636.0,0.84,0.16,0.09,-0.91,48.0,53.0,29.0,32.0,54.0,0.03340094210423139,1.0,3.4799999999999995,0.04000000000000001,2.4299999999999997,-2.3899999999999997,0.6799999999999999,0.75
2020-12-04,3699.1201171875,20.790000915527344,0.19691978364684265,0.043222413806762776,0.03877740119151932,0.0044450126152434585,46.2599983215332,2.575000047683716,3.5139999389648438,1835.9000244140625,24.202999114990234,104.16,0.8908,-0.026,0.02,98.363,6.7,80.7,1752.0,538548.0,1.07,-0.58057,260.474,270.341,1.3620054947193205,1.624313961356294,0.2623084666369735,1.83,1.89,7222414.0,1531053.0,3117307.0,0.97,0.16,0.09,-0.92,42.0,77.0,25.0,24.0,54.0,0.009696219527288719,0.9000000000000004,3.1,0.05000000000000002,2.23,-2.18,0.8099999999999999,0.88
2020-12-11,3663.4599609375,23.309999465942383,0.1488743548186579,0.05433560751022341,0.02216357352267165,0.032172033987551765,46.56999969482422,2.5910000801086426,3.5239999294281006,1839.800048828125,24.031999588012695,103.88,0.8902,-0.026,0.02,98.363,6.7,80.7,1752.0,538548.0,1.11,-0.59074,260.474,270.341,1.3620054947193205,1.624313961356294,0.2623084666369735,1.82,1.87,7242658.0,1534243.0,3117480.0,0.9,0.11,0.08,-0.97,42.0,77.0,25.0,24.0,54.0,-0.0030533992459648536,0.9000000000000004,3.1999999999999997,0.05,2.23,-2.18,0.79,0.8200000000000001
2020-12-18,3709.409912109375,21.56999969482422,0.11670714118135202,0.04652648868347169,0.013620556802724032,0.032905931880747655,49.099998474121094,2.700000047683716,3.628499984741211,1885.699951171875,25.948999404907227,103.35,0.885,-0.026,0.02,98.363,6.7,80.7,1752.0,538548.0,1.07,-0.59813,260.474,270.341,1.3620054947193205,1.624313961356294,0.2623084666369735,1.92,1.95,7362592.0,1529698.0,3168240.0,0.95,0.13,0.08,-1.0,42.0,77.0,25.0,24.0,54.0,-0.0018515753807529425,0.9000000000000004,3.1,0.039999999999999994,2.23,-2.19,0.82,0.87
2020-12-25,3703.06005859375,21.530000686645508,0.11275574118192562,0.04635409295669561,0.012713857169485396,0.03364023578721022,48.22999954223633,2.5179998874664307,3.559999942779541,1879.9000244140625,25.81100082397461,103.52,0.8882,-0.026,0.02,98.363,6.7,80.7,1752.0,538548.0,1.06,-0.60436,260.474,270.341,1.3620054947193205,1.624313961356294,0.2623084666369735,1.92,1.97,7404039.0,1602407.0,3143041.0,0.94,0.13,0.09,-1.03,42.0,77.0,25.0,24.0,54.0,0.007688338554319459,0.9000000000000004,3.1199999999999997,0.12,2.23,-2.11,0.8099999999999999,0.85
2021-01-01,3756.070068359375,22.75,0.09935635172133239,0.051756250000000004,0.00987168462737311,0.04188456537262689,48.52000045776367,2.5390000343322754,3.5139999389648438,1893.0999755859375,26.332000732421875,103.19,0.8841,-0.017,0.055,98.8822,6.4,79.0,1855.0,559230.0,1.03,-0.60967,261.582,270.387,1.3997697415600863,1.3763703714812836,-0.02339937007880266,1.95,1.99,7363351.0,1591055.0,3122156.0,0.93,0.13,0.09,-1.06,45.0,74.0,30.0,22.0,65.0,-0.00824220720360769,0.79,2.78,0.04000000000000001,2.16,-2.12,0.8,0.8400000000000001
2021-01-08,3824.679931640625,21.559999465942383,0.10072228361816546,0.04648335769714359,0.010144978417258163,0.036338379279885424,52.2400016784668,2.700000047683716,3.6735000610351562,1834.0999755859375,24.582000732421875,103.89,0.8843,-0.017,0.055,98.8822,6.4,79.0,1855.0,559230.0,1.02,-0.61421,261.582,270.387,1.3997697415600863,1.3763703714812836,-0.02339937007880266,2.07,2.06,7334809.0,1669327.0,3068284.0,1.13,0.14,0.08,-0.93,45.0,74.0,30.0,22.0,65.0,0.03630102111425848,0.79,2.6799999999999997,0.020000000000000004,2.16,-2.14,0.9899999999999999,1.0499999999999998
2021-01-15,3768.25,24.34000015258789,0.10152278266299838,0.05924356074279785,0.010306875399638406,0.048936685343159446,52.36000061035156,2.736999988555908,3.6029999256134033,1829.300048828125,24.825000762939453,103.8,0.8894,-0.017,0.055,98.8822,6.4,79.0,1855.0,559230.0,1.0,-0.61695,261.582,270.387,1.3997697415600863,1.3763703714812836,-0.02339937007880266,2.09,2.1,7333968.0,1589421.0,3183917.0,1.11,0.13,0.09,-0.99,45.0,74.0,30.0,22.0,65.0,-0.001868921151651529,0.79,2.66,0.0,2.16,-2.16,0.9800000000000001,1.02
2021-01-22,3841.469970703125,21.90999984741211,0.10796962007967505,0.048004809331359866,0.01165743886014937,0.0363473704712105,52.27000045776367,2.446000099182129,3.635499954223633,1855.699951171875,25.52400016784668,103.76,0.8853,-0.017,0.055,98.8822,6.4,79.0,1855.0,559230.0,1.01,-0.61899,261.582,270.387,1.3997697415600863,1.3763703714812836,-0.02339937007880266,2.16,2.09,7414942.0,1626906.0,3154624.0,1.1,0.13,0.08,-0.99,45.0,74.0,30.0,22.0,65.0,0.0044116558349445905,0.79,2.67,0.009999999999999995,2.16,-2.1500000000000004,0.9700000000000001,1.02
2021-01-29,3714.239990234375,33.09000015258789,0.14142500005119288,0.10949481100982665,0.020001030639479906,0.08949378037034675,52.20000076293945,2.563999891281128,3.573499917984009,1847.300048828125,26.899999618530273,104.64,0.8905,-0.017,0.055,98.8822,6.4,79.0,1855.0,559230.0,1.02,-0.6194,261.582,270.387,1.3997697415600863,1.3763703714812836,-0.02339937007880266,2.21,2.13,7404926.0,1633540.0,3163008.0,1.11,0.11,0.06,-1.02,45.0,74.0,30.0,22.0,65.0,-0.031889634673054466,0.79,2.71,0.03,2.16,-2.1300000000000003,1.0,1.05
2021-02-05,3886.830078125,20.8700008392334,0.15370294856765807,0.04355569350296028,0.02362459639839214,0.019931097104568137,56.849998474121094,2.86299991607666,3.6389999389648438,1810.9000244140625,27.013999938964844,105.44,0.8996,-0.016,0.15,95.6149,6.2,76.8,1711.0,544891.0,0.99,-0.6216,263.014,270.793,1.6762152173745104,1.280248344990098,-0.3959668723844123,2.28,2.21,7410598.0,1625325.0,3193118.0,1.19,0.09,0.03,-1.02,50.0,47.0,31.0,28.0,56.0,0.038985810310281366,0.7199999999999998,2.3200000000000003,0.05,2.16,-2.1100000000000003,1.0999999999999999,1.16
